t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
6,9030,8518,9893,9860,8976,4785,9778,7796,4
6,9045,8524,9893,9860,8980,4813,9778,7825,4
6,9054,8528,9893,9860,8981,4829,9778,7866,4
6,9061,8533,9893,9860,8985,4855,9778,7887,4
6,9074,8537,9893,9860,8986,4873,9778,7922,4
6,9085,8541,9893,9860,8988,4888,9778,7950,4
6,9094,8544,9893,9860,8989,4917,9778,7981,4
6,9099,8549,9893,9860,8990,4940,9778,8019,4
6,9104,8555,9893,9860,8992,4953,9778,8052,4
6,9108,8559,9893,9860,8992,4968,9778,8081,4
6,9112,8564,9893,9860,8993,4990,9778,8116,4
6,9121,8567,9893,9860,8995,5013,9778,8138,4
6,9121,8577,9893,9860,8995,5039,9778,8160,4
6,9128,8579,9893,9860,8996,5056,9778,8196,4
6,9131,8585,9893,9860,8998,5078,9778,8221,4
6,9134,8589,9893,9860,8998,5103,9778,8247,4
6,9137,8595,9893,9860,8998,5130,9778,8264,4
6,9142,8598,9893,9860,8998,5147,9778,8288,4
6,9146,8606,9893,9860,8998,5176,9778,8318,4
6,9146,8613,9893,9860,9000,5200,9778,8344,4
6,9149,8616,9893,9860,9001,5225,9778,8370,4
6,9154,8622,9893,9860,9001,5249,9778,8397,4
6,9156,8625,9893,9860,9001,5270,9778,8417,4
6,9159,8630,9893,9860,9001,5292,9778,8431,4
6,9164,8633,9893,9860,9001,5321,9778,8464,4
6,9166,8636,9893,9860,9003,5338,9778,8478,4
6,9169,8640,9893,9860,9003,5367,9778,8499,4
6,9173,8645,9893,9860,9003,5396,9778,8513,4
6,9175,8649,9893,9860,9004,5416,9778,8537,4
6,9178,8655,9893,9860,9004,5435,9778,8565,4
6,9180,8663,9893,9860,9004,5456,9778,8578,4
6,9180,8669,9893,9860,9004,5474,9778,8596,4
6,9182,8672,9893,9860,9004,5500,9778,8620,4
6,9182,8676,9893,9860,9004,5531,9778,8635,4
6,9184,8680,9893,9860,9004,5551,9778,8656,4
6,9186,8686,9893,9860,9004,5575,9778,8681,4
6,9188,8689,9893,9860,9004,5590,9778,8694,4
6,9188,8690,9893,9860,9004,5613,9778,8720,4
6,9188,8695,9893,9860,9004,5630,9778,8737,4
6,9188,8696,9893,9860,9004,5650,9778,8763,4
6,9189,8698,9893,9860,9004,5667,9778,8779,4
6,9189,8703,9893,9860,9004,5684,9778,8795,4
6,9189,8705,9893,9860,9004,5695,9778,8815,4
6,9190,8712,9893,9860,9004,5705,9778,8834,4
6,9190,8717,9893,9860,9004,5720,9778,8853,4
6,9190,8719,9893,9860,9004,5735,9778,8873,4
6,9191,8722,9893,9860,9004,5750,9778,8892,4
6,9191,8723,9893,9860,9004,5767,9778,8902,4
6,9193,8725,9893,9860,9004,5782,9778,8923,4
6,9195,8728,9893,9860,9004,5800,9778,8940,4
6,9195,8729,9893,9860,9004,5822,9778,8952,4
6,9196,8731,9893,9860,9004,5837,9778,8971,4
6,9196,8732,9893,9860,9004,5860,9778,8992,4
6,9196,8733,9893,9860,9004,5884,9778,9005,4
6,9196,8738,9893,9860,9004,5905,9778,9019,4
6,9196,8742,9893,9860,9004,5922,9778,9032,4
6,9196,8748,9893,9860,9004,5943,9778,9048,4
6,9196,8752,9893,9860,9004,5963,9778,9062,4
6,9196,8755,9893,9860,9004,5971,9778,9070,4
6,9196,8757,9893,9860,9004,5995,9778,9086,4
6,9196,8760,9893,9860,9004,6009,9778,9094,4
6,9198,8765,9893,9860,9004,6022,9778,9109,4
6,9198,8769,9893,9860,9004,6039,9778,9123,4
6,9198,8772,9893,9860,9004,6068,9778,9130,4
6,9198,8775,9893,9860,9004,6088,9778,9136,4
6,9199,8776,9893,9860,9004,6106,9778,9143,4
6,9200,8779,9893,9860,9004,6136,9778,9149,4
6,9200,8782,9893,9860,9004,6156,9778,9161,4
6,9200,8786,9893,9860,9004,6176,9778,9168,4
6,9200,8791,9893,9860,9004,6194,9778,9179,4
6,9200,8794,9893,9860,9004,6210,9778,9191,4
6,9200,8797,9893,9860,9004,6232,9778,9202,4
6,9200,8799,9893,9860,9004,6260,9778,9205,4
6,9201,8799,9893,9860,9004,6283,9778,9211,4
6,9201,8801,9893,9860,9004,6301,9778,9218,4
6,9201,8802,9893,9860,9004,6317,9778,9226,4
6,9201,8802,9893,9860,9004,6344,9778,9231,4
6,9201,8803,9893,9860,9004,6360,9778,9238,4
6,9201,8805,9893,9860,9004,6383,9778,9245,4
6,9202,8806,9893,9860,9004,6409,9778,9249,4
6,9202,8806,9893,9860,9004,6429,9778,9255,4
6,9202,8807,9893,9860,9004,6451,9778,9257,4
6,9202,8807,9893,9860,9004,6470,9778,9262,4
6,9202,8807,9893,9860,9004,6481,9778,9268,4
6,9202,8807,9893,9860,9004,6499,9778,9274,4
6,9203,8807,9893,9860,9004,6516,9778,9276,4
6,9203,8808,9893,9860,9004,6530,9778,9277,4
6,9203,8808,9893,9860,9004,6547,9778,9284,4
6,9203,8808,9893,9860,9004,6572,9778,9288,4
6,9203,8809,9893,9860,9004,6590,9778,9289,4
6,9203,8809,9893,9860,9004,6606,9778,9290,4
6,9203,8809,9893,9860,9004,6622,9778,9294,4
6,9203,8809,9893,9860,9004,6639,9778,9298,4
6,9203,8810,9893,9860,9004,6657,9778,9301,4
6,9203,8810,9893,9860,9004,6665,9778,9305,4
6,9203,8810,9893,9860,9004,6681,9778,9309,4
6,9203,8810,9893,9860,9004,6698,9778,9314,4
6,9203,8810,9893,9860,9004,6718,9778,9318,4
6,9203,8810,9893,9860,9004,6731,9778,9323,4
6,9203,8810,9893,9860,9004,6749,9778,9327,4
6,9203,8810,9893,9860,9004,6764,9778,9331,4
6,9203,8810,9893,9860,9004,6777,9778,9333,4
6,9203,8810,9893,9860,9004,6791,9778,9333,4
6,9203,8811,9893,9860,9004,6806,9778,9334,4
6,9203,8811,9893,9860,9004,6814,9778,9336,4
6,9203,8811,9893,9860,9004,6825,9778,9338,4
6,9203,8811,9893,9860,9004,6836,9778,9339,4
6,9203,8811,9893,9860,9004,6851,9778,9340,4
6,9203,8811,9893,9860,9004,6859,9778,9342,4
6,9203,8811,9893,9860,9004,6877,9778,9344,4
6,9203,8811,9893,9860,9004,6895,9778,9344,4
6,9203,8811,9893,9860,9004,6906,9778,9346,4
6,9203,8811,9893,9860,9004,6915,9778,9346,4
6,9203,8811,9893,9860,9004,6924,9778,9348,4
6,9203,8811,9893,9860,9004,6936,9778,9348,4
6,9203,8811,9893,9860,9004,6951,9778,9349,4
6,9203,8811,9893,9860,9004,6966,9778,9350,4
6,9203,8811,9893,9860,9004,6978,9778,9350,4
6,9203,8811,9893,9860,9004,6983,9778,9350,4
6,9203,8811,9893,9860,9004,6997,9778,9351,4
6,9203,8811,9893,9860,9004,7003,9778,9352,4
6,9203,8811,9893,9860,9004,7013,9778,9352,4
6,9203,8812,9893,9860,9004,7025,9778,9353,4
6,9203,8812,9893,9860,9004,7038,9778,9354,4
6,9203,8812,9893,9860,9004,7045,9778,9354,4
6,9203,8812,9893,9860,9004,7057,9778,9354,4
6,9203,8812,9893,9860,9004,7066,9778,9354,4
6,9203,8812,9893,9860,9004,7072,9778,9354,4
6,9203,8812,9893,9860,9004,7076,9778,9357,4
6,9203,8812,9893,9860,9004,7087,9778,9357,4
6,9203,8812,9893,9860,9004,7098,9778,9357,4
6,9203,8813,9893,9860,9004,7104,9778,9357,4
6,9203,8813,9893,9860,9004,7110,9778,9357,4
6,9203,8813,9893,9860,9004,7118,9778,9358,4
6,9203,8813,9893,9860,9004,7121,9778,9358,4
6,9203,8813,9893,9860,9004,7126,9778,9358,4
6,9203,8813,9893,9860,9004,7128,9778,9358,4
6,9203,8813,9893,9860,9004,7134,9778,9358,4
6,9203,8813,9893,9860,9004,7135,9778,9358,4
6,9203,8813,9893,9860,9004,7140,9778,9358,4
6,9203,8813,9893,9860,9004,7145,9778,9358,4
6,9203,8813,9893,9860,9004,7151,9778,9358,4
6,9203,8813,9893,9860,9004,7160,9778,9358,4
6,9203,8813,9893,9860,9004,7165,9778,9358,4
