t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
9994,2713,2701,107,140,1839,6574,222,4786,9996
9994,2670,2651,107,140,1810,6544,222,4747,9996
9994,2635,2625,107,140,1781,6526,222,4706,9996
9994,2604,2585,107,140,1741,6498,222,4658,9996
9994,2560,2537,107,140,1713,6473,222,4616,9996
9994,2518,2509,107,140,1686,6454,222,4583,9996
9994,2482,2468,107,140,1666,6436,222,4542,9996
9994,2449,2439,107,140,1637,6410,222,4506,9996
9994,2415,2397,107,140,1611,6383,222,4457,9996
9994,2372,2363,107,140,1587,6364,222,4404,9996
9994,2330,2324,107,140,1565,6343,222,4371,9996
9994,2296,2298,107,140,1535,6318,222,4318,9996
9994,2255,2268,107,140,1516,6297,222,4273,9996
9994,2212,2244,107,140,1490,6274,222,4227,9996
9994,2180,2217,107,140,1479,6257,222,4179,9996
9994,2147,2185,107,140,1461,6240,222,4146,9996
9994,2111,2144,107,140,1440,6213,222,4112,9996
9994,2064,2108,107,140,1422,6192,222,4068,9996
9994,2035,2080,107,140,1406,6168,222,4018,9996
9994,2002,2056,107,140,1390,6144,222,3960,9996
9994,1957,2027,107,140,1362,6122,222,3904,9996
9994,1917,2002,107,140,1349,6102,222,3852,9996
9994,1886,1983,107,140,1335,6078,222,3801,9996
9994,1848,1950,107,140,1320,6050,222,3758,9996
9994,1807,1932,107,140,1303,6037,222,3708,9996
9994,1774,1920,107,140,1290,6016,222,3667,9996
9994,1745,1904,107,140,1277,5992,222,3630,9996
9994,1719,1890,107,140,1263,5978,222,3587,9996
9994,1685,1880,107,140,1246,5964,222,3536,9996
9994,1661,1861,107,140,1230,5944,222,3492,9996
9994,1619,1846,107,140,1219,5927,222,3448,9996
9994,1586,1825,107,140,1206,5904,222,3393,9996
9994,1549,1814,107,140,1192,5881,222,3341,9996
9994,1512,1796,107,140,1181,5864,222,3301,9996
9994,1491,1782,107,140,1172,5840,222,3263,9996
9994,1464,1771,107,140,1161,5821,222,3227,9996
9994,1444,1758,107,140,1152,5802,222,3184,9996
9994,1416,1750,107,140,1143,5780,222,3128,9996
9994,1397,1741,107,140,1131,5760,222,3082,9996
9994,1369,1729,107,140,1127,5743,222,3041,9996
9994,1332,1723,107,140,1124,5720,222,3005,9996
9994,1305,1705,107,140,1118,5690,222,2964,9996
9994,1275,1692,107,140,1112,5668,222,2914,9996
9994,1256,1682,107,140,1106,5646,222,2865,9996
9994,1238,1671,107,140,1099,5629,222,2824,9996
9994,1207,1660,107,140,1092,5606,222,2779,9996
9994,1191,1639,107,140,1086,5581,222,2741,9996
9994,1174,1626,107,140,1079,5565,222,2697,9996
9994,1157,1615,107,140,1078,5548,222,2665,9996
9994,1136,1608,107,140,1076,5536,222,2632,9996
9994,1122,1594,107,140,1073,5520,222,2593,9996
9994,1110,1584,107,140,1072,5505,222,2549,9996
9994,1096,1573,107,140,1069,5483,222,2519,9996
9994,1079,1566,107,140,1066,5475,222,2495,9996
9994,1057,1561,107,140,1062,5459,222,2471,9996
