t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
0,112,83,0,0,48,87,0,142,0
0,105,91,0,0,48,89,0,138,0
0,118,94,0,0,49,87,0,143,0
0,110,89,0,0,48,81,0,156,0
0,102,80,0,0,45,79,0,169,0
0,111,81,0,0,57,72,0,186,0
0,116,83,0,0,52,72,0,185,0
0,99,71,0,0,41,80,0,194,0
0,88,81,0,0,42,86,0,186,0
0,102,73,0,0,42,78,0,183,0
0,103,57,0,0,46,82,0,187,0
0,105,59,0,0,41,86,0,174,0
0,102,58,0,0,40,77,0,176,0
0,104,47,0,0,43,62,0,172,0
0,97,48,0,0,44,59,0,175,0
0,113,49,0,0,40,61,0,172,0
0,120,53,0,0,37,68,0,170,0
0,118,43,0,0,36,72,0,180,0
0,124,47,0,0,36,67,0,167,0
0,100,44,0,0,31,74,0,151,0
0,97,38,0,0,28,76,0,142,0
0,86,46,0,0,26,69,0,138,0
0,86,37,0,0,29,76,0,158,0
0,76,29,0,0,30,79,0,148,0
0,74,32,0,0,25,77,0,151,0
0,91,32,0,0,18,78,0,133,0
0,83,41,0,0,17,88,0,141,0
0,83,40,0,0,18,86,0,156,0
0,72,38,0,0,14,87,0,156,0
0,65,35,0,0,14,77,0,163,0
0,78,35,0,0,14,78,0,176,0
0,69,42,0,0,15,80,0,175,0
0,65,42,0,0,20,72,0,169,0
0,60,34,0,0,16,64,0,158,0
0,57,29,0,0,12,55,0,152,0
0,58,30,0,0,11,61,0,153,0
0,45,32,0,0,9,57,0,157,0
0,44,32,0,0,9,62,0,151,0
0,50,30,0,0,9,53,0,138,0
0,58,24,0,0,8,53,0,130,0
0,51,22,0,0,10,58,0,135,0
0,38,30,0,0,7,63,0,140,0
0,43,28,0,0,13,60,0,137,0
0,41,30,0,0,11,65,0,133,0
0,40,27,0,0,13,64,0,130,0
0,37,28,0,0,10,62,0,115,0
0,29,22,0,0,10,62,0,120,0
0,29,22,0,0,8,71,0,111,0
0,26,17,0,0,6,64,0,110,0
0,36,18,0,0,7,55,0,111,0
0,32,17,0,0,6,58,0,119,0
0,30,17,0,0,8,73,0,113,0
0,28,17,0,0,10,73,0,120,0
0,32,16,0,0,4,74,0,114,0
0,26,17,0,0,6,69,0,117,0
0,23,20,0,0,8,75,0,114,0
0,21,13,0,0,12,76,0,127,0
0,19,14,0,0,8,68,0,124,0
0,20,15,0,0,8,71,0,117,0
0,19,20,0,0,4,71,0,108,0
0,20,19,0,0,3,61,0,107,0
0,19,16,0,0,4,60,0,108,0
0,16,17,0,0,3,66,0,111,0
0,16,13,0,0,1,71,0,116,0
0,18,10,0,0,1,84,0,108,0
0,18,10,0,0,1,77,0,105,0
0,11,13,0,0,2,88,0,99,0
0,12,13,0,0,1,80,0,88,0
0,14,9,0,0,0,84,0,91,0
0,12,9,0,0,0,76,0,77,0
0,13,9,0,0,0,83,0,84,0
0,12,12,0,0,0,80,0,87,0
0,12,10,0,0,0,74,0,90,0
0,9,14,0,0,0,70,0,88,0
0,7,12,0,0,0,75,0,85,0
0,7,13,0,0,0,79,0,81,0
0,5,9,0,0,0,86,0,70,0
0,7,16,0,0,0,86,0,76,0
0,8,11,0,0,0,78,0,73,0
0,6,9,0,0,0,79,0,79,0
0,5,13,0,0,0,84,0,70,0
0,1,8,0,0,0,80,0,73,0
0,1,9,0,0,0,76,0,58,0
0,2,8,0,0,0,72,0,58,0
0,2,7,0,0,0,71,0,70,0
0,3,8,0,0,0,83,0,60,0
0,3,11,0,0,0,83,0,62,0
0,5,7,0,0,0,68,0,71,0
0,5,12,0,0,0,77,0,59,0
0,3,10,0,0,0,89,0,57,0
0,1,17,0,0,0,87,0,58,0
0,3,15,0,0,0,73,0,59,0
0,3,13,0,0,0,74,0,60,0
0,3,16,0,0,0,78,0,49,0
0,2,11,0,0,0,81,0,56,0
0,0,13,0,0,0,70,0,60,0
0,0,14,0,0,0,61,0,64,0
0,1,10,0,0,0,72,0,60,0
0,1,10,0,0,0,63,0,61,0
0,1,11,0,0,0,55,0,64,0
0,1,12,0,0,0,50,0,56,0
0,3,9,0,0,0,55,0,67,0
0,2,6,0,0,0,55,0,68,0
0,0,5,0,0,0,57,0,64,0
0,1,8,0,0,0,62,0,53,0
0,0,7,0,0,0,60,0,62,0
0,0,8,0,0,0,60,0,51,0
0,0,6,0,0,0,59,0,52,0
0,0,3,0,0,0,72,0,57,0
0,0,4,0,0,0,81,0,61,0
0,0,4,0,0,0,78,0,57,0
0,0,5,0,0,0,74,0,50,0
0,0,10,0,0,0,85,0,51,0
0,0,12,0,0,0,82,0,44,0
0,0,15,0,0,0,81,0,37,0
0,0,13,0,0,0,86,0,40,0
0,1,8,0,0,0,77,0,30,0
0,1,7,0,0,0,76,0,35,0
0,1,6,0,0,0,69,0,28,0
0,1,10,0,0,0,67,0,28,0
0,1,9,0,0,0,73,0,28,0
0,1,9,0,0,0,64,0,27,0
0,0,9,0,0,0,69,0,23,0
0,1,4,0,0,0,72,0,22,0
0,1,4,0,0,0,70,0,23,0
0,1,3,0,0,0,73,0,24,0
0,1,3,0,0,0,80,0,23,0
0,1,4,0,0,0,82,0,21,0
0,1,5,0,0,0,80,0,12,0
0,1,4,0,0,0,75,0,17,0
0,1,3,0,0,0,74,0,15,0
0,1,2,0,0,0,84,0,15,0
0,0,2,0,0,0,87,0,10,0
0,0,1,0,0,0,88,0,13,0
0,0,2,0,0,0,78,0,12,0
0,1,2,0,0,0,75,0,14,0
0,0,2,0,0,0,75,0,16,0
0,1,2,0,0,0,81,0,14,0
0,1,2,0,0,0,69,0,12,0
0,1,1,0,0,0,64,0,13,0
0,1,1,0,0,0,68,0,10,0
0,1,0,0,0,0,73,0,9,0
0,1,0,0,0,0,63,0,8,0
0,1,0,0,0,0,60,0,6,0
0,1,0,0,0,0,64,0,7,0
0,1,0,0,0,0,56,0,8,0
0,1,1,0,0,0,55,0,5,0
0,0,0,0,0,0,57,0,1,0
0,0,0,0,0,0,49,0,5,0
0,0,0,0,0,0,48,0,7,0
0,0,0,0,0,0,50,0,6,0
0,0,0,0,0,0,49,0,2,0
0,0,0,0,0,0,47,0,2,0
0,0,0,0,0,0,56,0,2,0
0,0,1,0,0,0,52,0,3,0
0,0,1,0,0,0,46,0,3,0
0,0,1,0,0,0,48,0,3,0
0,0,1,0,0,0,46,0,2,0
0,0,0,0,0,0,46,0,3,0
0,0,0,0,0,0,40,0,1,0
0,0,0,0,0,0,52,0,1,0
0,0,0,0,0,0,52,0,2,0
